Gene stable ID	Human gene stable ID	Human gene name	Gene name
ENSMUSG00000026003	ENSG00000115361	ACADL	Acadl
ENSMUSG00000026999	ENSG00000163002	NUP35	Nup35
ENSMUSG00000131134			Gm60667
ENSMUSG00000114791			Gm47730
ENSMUSG00000024014	ENSG00000137193	PIM1	Pim1
ENSMUSG00000144279			
ENSMUSG00000009378	ENSG00000152779	SLC16A12	Slc16a12
ENSMUSG00000135741			Gm60707
ENSMUSG00000135764			Gm60708
ENSMUSG00000135784			Gm60709
ENSMUSG00000135797			Gm52239
ENSMUSG00000135829			Gm60711
ENSMUSG00000131205			Gm60669
ENSMUSG00000116831			Gm30505
ENSMUSG00000131306			Gm60670
ENSMUSG00000081107			Gm12235
ENSMUSG00000034449	ENSG00000278535	DHRS11	Dhrs11
ENSMUSG00000131325			Gm60671
ENSMUSG00000131331			Gm41027
ENSMUSG00000046096	ENSG00000185716	MOSMO	Mosmo
ENSMUSG00000118098			Gm18425
ENSMUSG00002074940			Gm54666
ENSMUSG00000118083			Gm50173
ENSMUSG00000088212			Gm22082
ENSMUSG00000117945			Gm50116
ENSMUSG00000025223	ENSG00000198728	LDB1	Ldb1
ENSMUSG00000082769			Gm15793
ENSMUSG00000089420			Gm27934
ENSMUSG00000077328			Gm25832
ENSMUSG00000131370			Gm60681
ENSMUSG00000061816	ENSG00000168530	MYL1	Myl1
ENSMUSG00000135866			Gm60715
ENSMUSG00000131373			Gm60683
ENSMUSG00000135908			Gm60716
ENSMUSG00000116588			Gm49655
ENSMUSG00000121603			Gm59695
ENSMUSG00000098557	ENSG00000178695	KCTD12	Kctd12
ENSMUSG00000018583	ENSG00000145907	G3BP1	G3bp1
ENSMUSG00000007613	ENSG00000106799	TGFBR1	Tgfbr1
ENSMUSG00000114689			Gm9465
ENSMUSG00000092901			Mir5130
ENSMUSG00000115512			Rpl17-ps7
ENSMUSG00000131422			E030007A22Rik
ENSMUSG00000022126	ENSG00000102794	ACOD1	Acod1
ENSMUSG00000108830			Gm44661
ENSMUSG00000030505	ENSG00000185238	PRMT3	Prmt3
ENSMUSG00000131457			Gm60694
ENSMUSG00000097375			6720427I07Rik
ENSMUSG00000135957			Gm60723
ENSMUSG00000135960			Gm52262
ENSMUSG00000114688			Gm47381
ENSMUSG00000091614	ENSG00000286105	TMEM217B	Tmem217b
ENSMUSG00000135966			Gm60728
ENSMUSG00000079580	ENSG00000172738	TMEM217	Tmem217
ENSMUSG00000136017			Gm60731
ENSMUSG00000136022			Gm60733
ENSMUSG00000031354	ENSG00000125363	AMELX	Amelx
ENSMUSG00000022125	ENSG00000102805	CLN5	Cln5
ENSMUSG00000136072			Gm60735
ENSMUSG00000136111			Gm60736
ENSMUSG00000136142			Gm60737
ENSMUSG00000136155			Gm60738
ENSMUSG00000131526			Gm60704
ENSMUSG00000102802	ENSG00000257743	MGAM2	Mgam2-ps
ENSMUSG00000136158			Gm32796
ENSMUSG00000113737			BB123696
ENSMUSG00000106252			Mir684-1
ENSMUSG00000086436			Gm13690
ENSMUSG00000077404			Gm25420
ENSMUSG00000065141			Gm22652
ENSMUSG00000084107			Gm13700
ENSMUSG00000022124	ENSG00000005812	FBXL3	Fbxl3
ENSMUSG00000084297			Gm13755
ENSMUSG00000081566			Gm13756
ENSMUSG00000119241			Gm23452
ENSMUSG00002075074			Gm56342
ENSMUSG00000070866	ENSG00000170396	ZNF804A	Zfp804a
ENSMUSG00000042203	ENSG00000065491	TBC1D22B	Tbc1d22b
ENSMUSG00000131554			Gm60710
ENSMUSG00000121623			Gm60712
ENSMUSG00000113780			Gm33195
ENSMUSG00000065061			Gm22884
ENSMUSG00000087342			Gm12238
ENSMUSG00000136393			4930455F16Rik
ENSMUSG00000098906			Mir7652
ENSMUSG00000000263	ENSG00000145888	GLRA1	Glra1
ENSMUSG00000082666			Gm13677
ENSMUSG00000087061			A130030D18Rik
ENSMUSG00000051331	ENSG00000151067	CACNA1C	Cacna1c
ENSMUSG00000112935			Gm40983
ENSMUSG00000080979			Gm13675
ENSMUSG00000083804			Gm13676
ENSMUSG00000094191			Rpl31-ps14
ENSMUSG00000081122			Gm13678
ENSMUSG00000017737	ENSG00000100985	MMP9	Mmp9
ENSMUSG00000082212			Gm15826
ENSMUSG00000095369			Gm21859
ENSMUSG00002076139			Gm55979
ENSMUSG00000026082	ENSG00000135945	REV1	Rev1
ENSMUSG00000047866	ENSG00000102910	LONP2	Lonp2
ENSMUSG00000131610			Gm60717
ENSMUSG00000131616			Gm60718
ENSMUSG00000131640			Gm19428
ENSMUSG00000131645			Gm60720
ENSMUSG00000131656			Gm60722
ENSMUSG00000101051			1700100L14Rik
ENSMUSG00000136512			Gm60752
ENSMUSG00000136551			Gm60753
ENSMUSG00000136575			Gm30444
ENSMUSG00000136584			Gm60756
ENSMUSG00000120258			Gm56596
ENSMUSG00000136615			Gm60757
ENSMUSG00000120777			Gm56626
ENSMUSG00000136619			Gm60758
ENSMUSG00000131672			Gm60732
ENSMUSG00000136633			Gm53180
ENSMUSG00000098764			Mir7667
ENSMUSG00000131683			Gm60734
ENSMUSG00000117376			2010106G04Rik
ENSMUSG00000114710			Gm40923
ENSMUSG00000136662			Gm35939
ENSMUSG00000093009	ENSG00000201754	SNORD52	Snord52
ENSMUSG00000092687	ENSG00000201823	SNORD48	Gm25744
ENSMUSG00000092557			Gm8696
ENSMUSG00000136677			Gm60760
ENSMUSG00000090877	ENSG00000204389	HSPA1A	Hspa1b
ENSMUSG00000090877	ENSG00000204388	HSPA1B	Hspa1b
ENSMUSG00002075920			Gm56287
ENSMUSG00002075519			Gm56288
ENSMUSG00000102450			Gm38343
ENSMUSG00000136720			Gm60761
ENSMUSG00000091971	ENSG00000204389	HSPA1A	Hspa1a
ENSMUSG00000091971	ENSG00000204388	HSPA1B	Hspa1a
ENSMUSG00000136761			Gm60762
ENSMUSG00000089349			Gm22670
ENSMUSG00000136906			Gm60763
ENSMUSG00000028341	ENSG00000119508	NR4A3	Nr4a3
ENSMUSG00000102369			9530022L04Rik
ENSMUSG00000136912			Gm60764
ENSMUSG00000102741			Gm2979
ENSMUSG00000136917			Gm31495
ENSMUSG00000027882	ENSG00000116266	STXBP3	Stxbp3
ENSMUSG00000007033	ENSG00000204390	HSPA1L	Hspa1l
ENSMUSG00000116989			Gm49709
ENSMUSG00000136965			Gm60768
ENSMUSG00000021877	ENSG00000168374	ARF4	Arf4
ENSMUSG00000131695			Gm40940
ENSMUSG00000116656			Gm49708
ENSMUSG00000131710			Gm60741
ENSMUSG00000007050	ENSG00000204392	LSM2	Lsm2
ENSMUSG00000131714			Gm60742
ENSMUSG00000131722			Gm60744
ENSMUSG00000099847			Gm29458
ENSMUSG00000116885			4930420G21Rik
ENSMUSG00000109154			Gm44822
ENSMUSG00000001249	ENSG00000105707	HPN	Hpn
ENSMUSG00000116830			Gm49714
ENSMUSG00000137024			Gm60774
ENSMUSG00000137067			Gm60775
ENSMUSG00000137140			Gm60776
ENSMUSG00000137181			Gm60777
ENSMUSG00000083363			Gm12237
ENSMUSG00000037393	ENSG00000132911	NMUR2	Nmur2
ENSMUSG00000116555			Gm38477
ENSMUSG00000131729			Gm60746
ENSMUSG00000113955			Gm48168
ENSMUSG00000031352	ENSG00000004961	HCCS	Hccs
ENSMUSG00000061455	ENSG00000136874	STX17	Stx17
ENSMUSG00000131763			Gm60750
ENSMUSG00000131770			Gm60751
ENSMUSG00000113135			Gm48170
ENSMUSG00000065635	ENSG00000274091	SNORD1C	Gm24253
ENSMUSG00000088228			Gm22603
ENSMUSG00000020695	ENSG00000011028	MRC2	Mrc2
ENSMUSG00000075249	ENSG00000188738	FSIP2	Fsip2
ENSMUSG00000131796			Gm60755
ENSMUSG00000131834			
ENSMUSG00000112965			Gm34278
ENSMUSG00000103804			Gm37062
ENSMUSG00000038473	ENSG00000198929	NOS1AP	Nos1ap
ENSMUSG00000131855			Gm60759
ENSMUSG00000102082			Gm28675
ENSMUSG00000137220			Gm60786
ENSMUSG00000100932			2210022D18Rik
ENSMUSG00000081400			Gm13680
ENSMUSG00000083291			Gm13679
ENSMUSG00000116810			Gm32624
ENSMUSG00000080925			Gm13682
ENSMUSG00000131868			1700042D18Rik
ENSMUSG00000083389			Gm13681
ENSMUSG00000080949			Gm13683
ENSMUSG00000131870			Gm53793
ENSMUSG00000082460			Gm13685
ENSMUSG00000131872			Gm34332
ENSMUSG00000027091	ENSG00000065548	ZC3H15	Zc3h15
ENSMUSG00000043702	ENSG00000174840	PDE12	Pde12
ENSMUSG00000131878			Gm60765
ENSMUSG00000131893			Gm60766
ENSMUSG00000131903			Gm60767
ENSMUSG00000097562			Gm26639
ENSMUSG00000028343	ENSG00000023318	ERP44	Erp44
ENSMUSG00000131941			Gm60769
ENSMUSG00000131953			Gm53791
ENSMUSG00000098751			Mir7672
ENSMUSG00000137246			Gm60795
ENSMUSG00000021879	ENSG00000174844	DNAH12	Dnah12
ENSMUSG00000137260			Gm60797
ENSMUSG00000131966			Gm60771
ENSMUSG00000137271			Gm60798
ENSMUSG00000131968			Gm53787
ENSMUSG00000116993			Gm32461
ENSMUSG00000132000			Gm40657
ENSMUSG00000132008			Gm60773
ENSMUSG00000121820			1700028E11Rik
ENSMUSG00002076929			Gm55349
ENSMUSG00000087159			Gm15246
ENSMUSG00000081137			Gm15246
ENSMUSG00000083435			Gm15824
ENSMUSG00000104947			Gm43721
ENSMUSG00000121607	ENSG00000146938	NLGN4X	Nlgn4l
ENSMUSG00000121607	ENSG00000165246	NLGN4Y	Nlgn4l
ENSMUSG00000087844			Mir1958
ENSMUSG00000081143			Gm15823
ENSMUSG00000028344	ENSG00000119509	INVS	Invs
ENSMUSG00000083100			Gm6044
ENSMUSG00000121608			Gm61521
ENSMUSG00000121914	ENSG00000101846	STS	Sts
ENSMUSG00000105251			4930526M16Rik
ENSMUSG00000031314	ENSG00000147133	TAF1	Taf1
ENSMUSG00000031314	ENSG00000122728	TAF1L	Taf1
ENSMUSG00000062372	ENSG00000115155	OTOF	Otof
ENSMUSG00000121731			Gm60779
ENSMUSG00000132110			Gm60780
ENSMUSG00000121730			Gm60781
ENSMUSG00000132132			Gm60782
ENSMUSG00000132139			Gm52047
ENSMUSG00000113566			Gm40977
ENSMUSG00000037643	ENSG00000163558	PRKCI	Prkci
ENSMUSG00000132179			Gm60784
ENSMUSG00000132194			Gm60788
ENSMUSG00000113225			Gm36074
ENSMUSG00000027087	ENSG00000138448	ITGAV	Itgav
ENSMUSG00000132222			Gm60789
ENSMUSG00000132225			Gm60790
ENSMUSG00000055491	ENSG00000148840	PPRC1	Pprc1
ENSMUSG00000132232			Gm33074
ENSMUSG00000132248			Gm40943
ENSMUSG00000132264			Gm60792
ENSMUSG00000132268			Gm60794
ENSMUSG00000121060			Gm32702
ENSMUSG00000132293			Gm60796
ENSMUSG00000132299			Gm60799
ENSMUSG00000132313			Gm60800
ENSMUSG00000007029	ENSG00000204394	VARS1	Vars1
ENSMUSG00000132335			Gm60801
ENSMUSG00000137291			Gm60834
ENSMUSG00000132425			Gm41012
ENSMUSG00000137296			Gm60835
ENSMUSG00000137305			Gm60836
ENSMUSG00000113458			Gm33684
ENSMUSG00000021898	ENSG00000239388	ASB14	Asb14
ENSMUSG00000137322			Gm60837
ENSMUSG00000137333			Gm60838
ENSMUSG00000047284	ENSG00000215041	NEURL4	Neurl4
ENSMUSG00000132457			Gm60811
ENSMUSG00000137344			Gm60840
ENSMUSG00000132491			Gm60812
ENSMUSG00000137348			Gm60841
ENSMUSG00000137359			Gm60842
ENSMUSG00000137386			Gm60843
ENSMUSG00000137399			Gm60844
ENSMUSG00000132502			Gm60813
ENSMUSG00000137413			Gm60845
ENSMUSG00000113276			Gm33630
ENSMUSG00000137415			Gm60848
ENSMUSG00000137434			Gm60850
ENSMUSG00000137436			Gm60852
ENSMUSG00000089815			Gm5083
ENSMUSG00000137442			Gm60853
ENSMUSG00000116525			Gm30371
ENSMUSG00000082484			Gm16177
ENSMUSG00000137533			Gm60870
ENSMUSG00000064624	ENSG00000252900	RNU6-303P	Gm22305
ENSMUSG00000064624	ENSG00000207515	RNU6-555P	Gm22305
ENSMUSG00000036840	ENSG00000196470	SIAH1	Siah1a
ENSMUSG00000137603			Gm60873
ENSMUSG00000116983			4930553J12Rik
ENSMUSG00000031652	ENSG00000102921	N4BP1	N4bp1
ENSMUSG00000120279			Gm32202
ENSMUSG00000102193			Gm7299
ENSMUSG00000137699			Gm60879
ENSMUSG00000038463	ENSG00000162745	OLFML2B	Olfml2b
ENSMUSG00000132568			Gm60817
ENSMUSG00000137740			Gm60881
ENSMUSG00000132611			Gm60818
ENSMUSG00000116570			Gm49754
ENSMUSG00000132612			Gm36606
ENSMUSG00000019194	ENSG00000105711	SCN1B	Scn1b
ENSMUSG00000132624			Gm60820
ENSMUSG00000132647			Gm60821
ENSMUSG00000132653			Gm60822
ENSMUSG00000132655			Gm60823
ENSMUSG00000132670			
ENSMUSG00000137891			Gm60883
ENSMUSG00000137900			Gm60886
ENSMUSG00000138047			Gm60889
ENSMUSG00000098434			2010110E17Rik
ENSMUSG00000109706			Fth-ps3
ENSMUSG00000132680			Gm60832
ENSMUSG00000074412			Gm10689
ENSMUSG00000037363	ENSG00000165046	LETM2	Letm2
ENSMUSG00000132705			Gm60833
ENSMUSG00000114534			Gm32004
ENSMUSG00000138103			Gm60890
ENSMUSG00000081953			Gm12435
ENSMUSG00000028345	ENSG00000136891	TEX10	Tex10
ENSMUSG00000138111			Gm60891
ENSMUSG00000026663	ENSG00000118217	ATF6	Atf6
ENSMUSG00000138151			Gm60892
ENSMUSG00000138247			Gm60893
ENSMUSG00000138255			Gm60894
ENSMUSG00000138256			Gm60895
ENSMUSG00000138275			Gm60896
ENSMUSG00000089685			Gm9017
ENSMUSG00000113324			Gm48819
ENSMUSG00000132732			Gm60851
ENSMUSG00000040760	ENSG00000157500	APPL1	Appl1
ENSMUSG00000132744			Gm60854
ENSMUSG00000132752			Gm60855
ENSMUSG00000132755			Gm60857
ENSMUSG00000039728	ENSG00000165970	SLC6A5	Slc6a5
ENSMUSG00000132785			Gm60860
ENSMUSG00000114433			Gm48488
ENSMUSG00000132792			Gm60861
ENSMUSG00000132794			Gm60862
ENSMUSG00000132802			Gm41019
ENSMUSG00000114208			Gm34307
ENSMUSG00000098890			Mir7008
ENSMUSG00000045326	ENSG00000143107	FNDC7	Fndc7
ENSMUSG00000116582			Gm36169
ENSMUSG00000132827			Gm60864
ENSMUSG00000074635			3110070M22Rik
ENSMUSG00000138339			Gm60903
ENSMUSG00000138433			Gm60905
ENSMUSG00000132861			Gm60867
ENSMUSG00000138443			Gm60906
ENSMUSG00000132886			Gm60868
ENSMUSG00000138453			Gm53939
ENSMUSG00000138491			Gm60908
ENSMUSG00000119556			Gm23523
ENSMUSG00000119049			Gm25235
ENSMUSG00000119061			Gm22360
ENSMUSG00002076073			Gm56203
ENSMUSG00002075550			Gm56204
ENSMUSG00000102658			Gm37076
ENSMUSG00000138498			Gm60911
ENSMUSG00000100589			4930533P14Rik
ENSMUSG00000114613			Gm10732
ENSMUSG00000119190			Gm26245
ENSMUSG00000138549			Gm60912
ENSMUSG00000100362			Gm1833
ENSMUSG00000138555			Gm60913
ENSMUSG00000138579			Gm60914
ENSMUSG00000077255			Gm26078
ENSMUSG00000026000	ENSG00000115365	LANCL1	Lancl1
ENSMUSG00000039693	ENSG00000066697	MSANTD3	Msantd3
ENSMUSG00000138606			Gm60915
ENSMUSG00000116290			Gm49518
ENSMUSG00000132893			1700072F12Rik
ENSMUSG00000132895			Gm60880
ENSMUSG00000132898			Gm60882
ENSMUSG00000120412			Gm56566
ENSMUSG00000114017			Gm40662
ENSMUSG00000110038			Gm45570
ENSMUSG00000054823	ENSG00000147548	NSD3	Nsd3
ENSMUSG00000138621			Gm60916
ENSMUSG00000116437			Gm46545
ENSMUSG00000028347	ENSG00000241697	TMEFF1	Tmeff1
ENSMUSG00000132924			Gm60884
ENSMUSG00000015176	ENSG00000166197	NOLC1	Nolc1
ENSMUSG00000132994			Gm60885
ENSMUSG00000138658			Gm60917
ENSMUSG00000132995			Gm36785
ENSMUSG00000087526			Gm15738
ENSMUSG00000133039			Gm40997
ENSMUSG00000133063			Gm53205
ENSMUSG00000085335			Gm13684
ENSMUSG00000114115			Gm30239
ENSMUSG00000081801			Dnmt3l-ps1
ENSMUSG00000085004			5430427M07Rik
ENSMUSG00000048388	ENSG00000144369	FAM171B	Fam171b
ENSMUSG00000114785			Gm41115
ENSMUSG00000040726	ENSG00000163666	HESX1	Hesx1
ENSMUSG00000089894			Gm15524
ENSMUSG00000096751			Gm28373
ENSMUSG00000133089			Gm60897
ENSMUSG00000133107			Gm60898
ENSMUSG00000102332			Gm19331
ENSMUSG00000133160			Gm60899
ENSMUSG00000103168			Gm30948
ENSMUSG00000112983			Gm32939
ENSMUSG00000104861			3110039M20Rik
ENSMUSG00000040717	ENSG00000144730	IL17RD	Il17rd
ENSMUSG00000133233			Gm60900
ENSMUSG00000042857			Gm9776
ENSMUSG00000138678			Gm60921
ENSMUSG00000034552	ENSG00000163012	ZSWIM2	Zswim2
ENSMUSG00000116607			4930534H18Rik
ENSMUSG00000133265			Gm60901
ENSMUSG00000120018			6720470G18Rik
ENSMUSG00000138699			Gm60922
ENSMUSG00000116961			Gm49662
ENSMUSG00000133287			Gm60902
ENSMUSG00000112343			Sfta3
ENSMUSG00000133301			Gm60904
ENSMUSG00000116298			4833412C15Rik
ENSMUSG00000116185			Gm49411
ENSMUSG00000089242			Gm24056
ENSMUSG00000116413			Gm49436
ENSMUSG00000109857			Gm53058
ENSMUSG00000010601			Apol7a
ENSMUSG00000133373			Gm60910
ENSMUSG00000114206			Gm30551
ENSMUSG00000105175			Gm43097
ENSMUSG00000027881			Prpf38b
ENSMUSG00000028348	ENSG00000170681	CAVIN4	Cavin4
ENSMUSG00000080850			Gm12439
ENSMUSG00000083091			Gm12438
ENSMUSG00002075470			Gm56290
ENSMUSG00000077417			Gm23746
ENSMUSG00000094125	ENSG00000163510	CWC22	Cwc22rt1
ENSMUSG00000084787			Gm12436
ENSMUSG00000083869			Gm12442
ENSMUSG00000017740	ENSG00000124140	SLC12A5	Slc12a5
ENSMUSG00000063446	ENSG00000148123	PLPPR1	Plppr1
ENSMUSG00000093458			Gm20688
ENSMUSG00000057346	ENSG00000100342	APOL1	Apol9a
ENSMUSG00000057346	ENSG00000100336	APOL4	Apol9a
ENSMUSG00000057346	ENSG00000128335	APOL2	Apol9a
ENSMUSG00000057346	ENSG00000128284	APOL3	Apol9a
ENSMUSG00000026659	ENSG00000081721	DUSP12	Dusp12
ENSMUSG00000051638			Gm9857
ENSMUSG00000027660	ENSG00000136603	SKIL	Skil
ENSMUSG00000133388			Gm60918
ENSMUSG00000114616			Gm26754
ENSMUSG00000091135			Lgals1-ps2
ENSMUSG00000018126	ENSG00000128298	BAIAP2L2	Baiap2l2
ENSMUSG00000007030	ENSG00000204396	VWA7	Vwa7
ENSMUSG00000030889	ENSG00000175267	VWA3A	Vwa3a
ENSMUSG00000064782			Gm22685
ENSMUSG00000096476			Gm12453
ENSMUSG00000138726			Gm60952
ENSMUSG00000081770			Rbpj-ps1
ENSMUSG00000138736			Gm60954
ENSMUSG00000060317			Acnat2
ENSMUSG00000138767			Gm41421
ENSMUSG00000138784			Gm60956
ENSMUSG00000138790			Gm60958
ENSMUSG00000138815			Gm60960
ENSMUSG00000112704			Gm46329
ENSMUSG00000138839			Gm60961
ENSMUSG00000138842			Gm60962
ENSMUSG00000133406			Gm60919
ENSMUSG00000133422			Gm60920
ENSMUSG00000116792			D16Ertd519e
ENSMUSG00000114327			Gm40988
ENSMUSG00000116684			Gm49735
ENSMUSG00000138914			Gm60963
ENSMUSG00000138950			Gm60964
ENSMUSG00000114349			Gm7591
ENSMUSG00000037138	ENSG00000144218	AFF3	Aff3
ENSMUSG00000114888			Gm49616
ENSMUSG00000138952			Gm60965
ENSMUSG00000113272			Gm34809
ENSMUSG00000082725			Gm12451
ENSMUSG00000055128	ENSG00000100532	CGRRF1	Cgrrf1
ENSMUSG00000138960			Gm60966
ENSMUSG00000094082			Gm12452
ENSMUSG00000139031			Gm53932
ENSMUSG00000070985			Acnat1
ENSMUSG00000139070			Gm60971
ENSMUSG00000120082			Gm56622
ENSMUSG00000139109			Gm31430
ENSMUSG00000133448			Gm60923
ENSMUSG00000133545			Gm32476
ENSMUSG00000133552			Gm60925
ENSMUSG00000114512			Gm47348
ENSMUSG00000133605			Gm60928
ENSMUSG00000084479	ENSG00000212564	RNU6-1326P	Gm26424
ENSMUSG00000039653	ENSG00000136881	BAAT	Baat
ENSMUSG00000139148			Gm60975
ENSMUSG00000121764			Gm60931
ENSMUSG00000139175			Gm35174
ENSMUSG00000139183			Gm60976
ENSMUSG00000139222			Gm41486
ENSMUSG00000042632	ENSG00000184381	PLA2G6	Pla2g6
ENSMUSG00000044018	ENSG00000136897	MRPL50	Mrpl50
ENSMUSG00000133621			Gm60934
ENSMUSG00000121131			Gm53771
ENSMUSG00000133630			Gm32703
ENSMUSG00000117703			Gm50306
ENSMUSG00000121487			Gm57587
ENSMUSG00000038754	ENSG00000119915	ELOVL3	Elovl3
ENSMUSG00000139224			Gm60982
ENSMUSG00000133631			Gm60937
ENSMUSG00000133729			Gm60939
ENSMUSG00000139264			Gm32278
ENSMUSG00000039634	ENSG00000136870	ZNF189	Zfp189
ENSMUSG00000097483			Gm26806
ENSMUSG00000115417			Gm48949
ENSMUSG00000139266			Gm60983
ENSMUSG00000036185	ENSG00000228727	SAPCD1	Sapcd1
ENSMUSG00000139311			Gm60984
ENSMUSG00000115410			2810457G06Rik
ENSMUSG00000139318			Gm60986
ENSMUSG00000114996			Gm48958
ENSMUSG00000139350			Gm60988
ENSMUSG00000025229	ENSG00000107859	PITX3	Pitx3
ENSMUSG00000099036			Mir378c
ENSMUSG00000089870			Gm15562
ENSMUSG00000139355			Gm60989
ENSMUSG00000116976			4930500H12Rik
ENSMUSG00000133809			Gm60943
ENSMUSG00000115338	ENSG00000198805	PNP	Pnp
ENSMUSG00000133828			Gm41050
ENSMUSG00000028307	ENSG00000136872	ALDOB	Aldob
ENSMUSG00000133853			
ENSMUSG00000133872			Gm60944
ENSMUSG00000133877			Gm60945
ENSMUSG00002075554	ENSG00000201827		Gm55990
ENSMUSG00002075554	ENSG00000252045		Gm55990
ENSMUSG00000133886			Gm60947
ENSMUSG00000088037			Gm24992
ENSMUSG00002076327			Gm55991
ENSMUSG00000110088			Gm45343
ENSMUSG00000121625			Gm60948
ENSMUSG00000123180			Gm61475
ENSMUSG00000037625	ENSG00000013297	CLDN11	Cldn11
ENSMUSG00000109679			Gm45342
ENSMUSG00000135940			Gm59217
ENSMUSG00000133905			Gm40863
ENSMUSG00000031570	ENSG00000147535	PLPP5	Plpp5
ENSMUSG00000123862			Gm61477
ENSMUSG00000025224	ENSG00000107862	GBF1	Gbf1
ENSMUSG00000133907			Gm60957
ENSMUSG00000133909			Gm60959
ENSMUSG00000133922			Gm33073
ENSMUSG00000123896			Gm36213
ENSMUSG00000042390	ENSG00000143614	GATAD2B	Gatad2b
ENSMUSG00000007035	ENSG00000204410	MSH5	Msh5
ENSMUSG00000125757			Gm61482
ENSMUSG00000133949			Gm60967
ENSMUSG00000133950			Gm60969
ENSMUSG00000130813			Gm61486
ENSMUSG00000133971			Gm60972
ENSMUSG00000133988			Gm60973
ENSMUSG00000057132	ENSG00000092200	RPGRIP1	Rpgrip1
ENSMUSG00000137989			Gm36568
ENSMUSG00000101540			Gm28465
ENSMUSG00000039611	ENSG00000165152	PGAP4	Pgap4
ENSMUSG00000134011			Gm60974
ENSMUSG00000085759			1700061E18Rik
ENSMUSG00000113441			Gm40438
ENSMUSG00000134041			Gm60977
ENSMUSG00000134052			Gm60978
ENSMUSG00000134057			Gm60980
ENSMUSG00000139398			Gm60995
ENSMUSG00000134084			Gm60981
ENSMUSG00000028309	ENSG00000155827	RNF20	Rnf20
ENSMUSG00000139400			Gm60996
ENSMUSG00000139422			Gm30611
ENSMUSG00000096968			Gm26620
ENSMUSG00000134090			Gm52033
ENSMUSG00000139435			Gm60998
ENSMUSG00000040693	ENSG00000173930	SLCO4C1	Slco4c1
ENSMUSG00000139437			Gm61000
ENSMUSG00000139448			Gm61001
ENSMUSG00000139481			Gm61002
ENSMUSG00000134097			Gm60985
ENSMUSG00000139524			Gm61004
ENSMUSG00000134109			Gm60987
ENSMUSG00000087334			AW495222
ENSMUSG00000139526			Gm61006
ENSMUSG00000139532			Gm61008
ENSMUSG00000139564			Gm61009
ENSMUSG00000139625			Gm61010
ENSMUSG00000139649			Gm61011
ENSMUSG00000086827			4930461C15Rik
ENSMUSG00000134128			Gm60990
ENSMUSG00000114242			Gm31219
ENSMUSG00000134132			Gm60991
ENSMUSG00000134136			Gm60992
ENSMUSG00000139686			Gm61015
ENSMUSG00000114400			Gm47533
ENSMUSG00000139721			Gm61017
ENSMUSG00000139758			Gm61026
ENSMUSG00000139766			Gm61028
ENSMUSG00000139801			Gm61029
ENSMUSG00000139816			Gm61030
ENSMUSG00000031209	ENSG00000089472	HEPH	Heph
ENSMUSG00000139901			Gm61031
ENSMUSG00000118449			Gm3625
ENSMUSG00000139958			Gm61035
ENSMUSG00000139962			Gm61037
ENSMUSG00000084834			4930565N06Rik
ENSMUSG00000134168			Gm60993
ENSMUSG00000134172			Gm60994
ENSMUSG00000114168			Gm47194
ENSMUSG00000114652			Gm41043
ENSMUSG00000085280			Gm16151
ENSMUSG00000114843			Gm35733
ENSMUSG00000070524	ENSG00000162746	FCRLB	Fcrlb
ENSMUSG00000140097			Gm61040
ENSMUSG00000140156			Gm61041
ENSMUSG00000109392	ENSG00000183921	SDR42E2	Sdr42e2
ENSMUSG00000140278			Gm61042
ENSMUSG00000140308			Gm61043
ENSMUSG00000087190			D430001F17Rik
ENSMUSG00000120366			Gm56565
ENSMUSG00000109973			Gm45397
ENSMUSG00002075687			Gm56096
ENSMUSG00000087131			Gm16152
ENSMUSG00000029185	ENSG00000197712	FAM114A1	Fam114a1
ENSMUSG00000101565			1700003L19Rik
ENSMUSG00000110145			Gm45683
ENSMUSG00000109834			Gm5650
ENSMUSG00000134210			Gm50503
ENSMUSG00000119131			Gm25798
ENSMUSG00000091002	ENSG00000176769	TCERG1L	Tcerg1l
ENSMUSG00000102984			Gm34727
ENSMUSG00000069072	ENSG00000013293	SLC7A14	Slc7a14
ENSMUSG00000097480			Gm9499
ENSMUSG00000114958			Gm48612
ENSMUSG00000100454			Gm28901
ENSMUSG00000044757			Gm6430
ENSMUSG00000134253			
ENSMUSG00000134277			Gm60999
ENSMUSG00000134293			Gm61003
ENSMUSG00000134374			Gm61007
ENSMUSG00000025991	ENSG00000021826	CPS1	Cps1
ENSMUSG00000113329			4930555G21Rik
ENSMUSG00000134414			Gm61012
ENSMUSG00000134427			Gm61013
ENSMUSG00000110127			6430710M23Rik
ENSMUSG00000037316	ENSG00000156735	BAG4	Bag4
ENSMUSG00000114813			Gm47510
ENSMUSG00000113591			4930447K03Rik
ENSMUSG00000113930			Gm36235
ENSMUSG00000037913	ENSG00000121895	TMEM156	Tmem156
ENSMUSG00000127456			
ENSMUSG00000098172			Gm26973
ENSMUSG00000031838	ENSG00000216490	IFI30	Ifi30
ENSMUSG00000031840	ENSG00000105649	RAB3A	Rab3a
ENSMUSG00000045662	ENSG00000162639	HENMT1	Henmt1
ENSMUSG00000113982			Gm34557
ENSMUSG00000140400			Gm61060
ENSMUSG00000110354			Gm45686
ENSMUSG00000054920	ENSG00000109790	KLHL5	Klhl5
ENSMUSG00000096921			Gm26822
ENSMUSG00000055409	ENSG00000165973	NELL1	Nell1
